¹ point;t;r;R;L
38;1.10141970073076;2.04518459431161;31.5478674117132;-4.94670919744179
39;1.10141970047583;2.04518459092083;31.5478674166518;-4.94670929260079
40;1.10141970022078;2.04518458752854;31.5478674215926;-4.94670938780157
41;1.10141969996583;2.04518458413758;31.5478674265316;-4.9467094829651
42;1.10141969971089;2.04518458074672;31.5478674314702;-4.94670957812628
43;1.10141969945587;2.04518457735484;31.5478674364105;-4.94670967331624
44;1.1014196992009;2.04518457396356;31.5478674413498;-4.94670976848917
45;1.1014196989459;2.04518457057186;31.5478674462898;-4.94670986367395
46;1.10141969869093;2.04518456718066;31.5478674512291;-4.94670995884456
47;1.10141969843597;2.04518456378951;31.5478674561681;-4.94671005401383
48;1.10141969818092;2.04518456039717;31.5478674611092;-4.94671014921619
49;1.101419697926;2.0451845570066;31.5478674660475;-4.94671024436891
50;1.101419697671;2.04518455361497;31.5478674709874;-4.9467103395518
51;1.101419697416;2.0451845502234;31.5478674759274;-4.94671043473268
52;1.10141969716108;2.04518454683273;31.5478674808656;-4.94671052988843
53;1.10141969690602;2.04518454344031;31.5478674858067;-4.94671062509348
54;1.10141969665105;2.04518454004912;31.5478674907459;-4.94671072026379
55;1.10141969639607;2.04518453665773;31.5478674956854;-4.94671081543956
56;1.10141969614104;2.0451845332657;31.5478675006261;-4.94671091063343
57;1.10141969588615;2.04518452987548;31.5478675055635;-4.9467110057767
58;1.10141969563116;2.04518452648396;31.5478675105033;-4.94671110095671
59;1.10141969537623;2.04518452309321;31.5478675154419;-4.94671119611475
60;1.10141969512116;2.04518451970067;31.5478675203832;-4.94671129132254
61;1.10141969486621;2.04518451630971;31.5478675253219;-4.94671138648667
62;1.10141969461118;2.04518451291764;31.5478675302626;-4.94671148168211
63;1.10141969435617;2.04518450952588;31.5478675352027;-4.94671157686832
64;1.10141969410122;2.04518450613486;31.5478675401417;-4.94671167203394
65;1.10141969384625;2.04518450274358;31.547867545081;-4.94671176720697
66;1.10141969359125;2.04518449935198;31.5478675500209;-4.94671186238904
67;1.10141969333631;2.04518449596119;31.5478675549594;-4.94671195754793
68;1.10141969308132;2.04518449256959;31.5478675598993;-4.94671205272988
69;1.10141969282636;2.04518448917845;31.5478675648384;-4.946712147899
70;1.10141969257132;2.04518448578631;31.5478675697791;-4.94671224309606
71;1.10141969231641;2.04518448239589;31.547867574717;-4.94671233824446
72;1.10141969206139;2.04518447900395;31.5478675796573;-4.94671243343558
73;1.10141969180635;2.04518447561179;31.5478675845982;-4.94671252863357
74;1.10141969155144;2.04518447222134;31.5478675895362;-4.94671262378351
75;1.10141969129652;2.04518446883071;31.5478675944745;-4.94671271893795
76;1.10141969104146;2.04518446543831;31.5478675994157;-4.94671281414209
77;1.10141969078653;2.04518446204763;31.547867604354;-4.94671290929833
78;1.10141969053143;2.04518445865459;31.5478676092962;-4.94671300452023
79;1.10141969027654;2.04518445526436;31.5478676142339;-4.94671309966379
80;1.10141969002159;2.04518445187344;31.5478676191725;-4.94671319482675
81;1.10141968976655;2.04518444848126;31.5478676241134;-4.9467132900252
82;1.10141968951153;2.0451844450893;31.5478676290539;-4.94671338521732
83;1.10141968925656;2.04518444169805;31.5478676339932;-4.94671348038939
84;1.10141968900163;2.04518443830742;31.5478676389315;-4.94671357554399
85;1.10141968874664;2.04518443491593;31.5478676438712;-4.94671367072266
86;1.10141968849163;2.04518443152403;31.5478676488114;-4.94671376591328
87;1.10141968823667;2.04518442813303;31.5478676537504;-4.9467138610781
88;1.10141968798172;2.045184424742;31.5478676586894;-4.9467139562444
89;1.10141968772667;2.04518442134969;31.5478676636303;-4.94671405144639
90;1.10141968747172;2.04518441795868;31.5478676685692;-4.9467141466116
91;1.10141968721669;2.04518441456662;31.5478676735098;-4.94671424180666
92;1.10141968696178;2.04518441117623;31.5478676784478;-4.94671433695427
93;1.10141968670683;2.0451844077852;31.5478676833867;-4.94671443212
94;1.10141968645173;2.04518440439224;31.5478676883287;-4.94671452733994
95;1.1014196861968;2.04518440100151;31.5478676932671;-4.94671462249765
96;1.10141968594181;2.04518439760996;31.547867698207;-4.94671471767826
97;1.10141968568683;2.04518439421857;31.5478677031464;-4.94671481285396
98;1.10141968543182;2.04518439082689;31.5478677080864;-4.94671490803813
99;1.10141968517688;2.04518438743603;31.5478677130252;-4.94671500319928
100;1.10141965967864;2.04518404829475;31.5478682069808;-4.94672452087062
101;1.10141963418043;2.04518370915389;31.5478687009358;-4.94673403853544
102;1.10141960868236;2.04518337001509;31.5478691948877;-4.94674355614873
103;1.10141958318427;2.04518303087612;31.5478696888401;-4.94675307377209
104;1.1014195576861;2.04518269173622;31.5478701827943;-4.94676259142723
105;1.10141953218798;2.04518235259718;31.547870676747;-4.94677210906347
106;1.10141950669004;2.04518201346057;31.5478711706962;-4.94678162663756
107;1.10141948119207;2.04518167432368;31.5478716646458;-4.94679114422469
108;1.10141945569405;2.04518133518626;31.5478721585966;-4.94680066183208
109;1.10141943019615;2.04518099605052;31.5478726525447;-4.94681017939841
110;1.10141940469824;2.04518065691476;31.5478731464931;-4.94681969697064
111;1.10141937920035;2.04518031777941;31.547873640441;-4.94682921453686
112;1.10141935370253;2.04517997864501;31.5478741343875;-4.94683873208199
113;1.10141932820472;2.04517963951101;31.5478746283336;-4.94684824962178
114;1.10141930270701;2.04517930037839;31.5478751222776;-4.94685776712853
115;1.10141927720921;2.04517896124463;31.5478756162235;-4.94686728467266
116;1.10141925171151;2.04517862211236;31.5478761101674;-4.94687680218063
117;1.10141922621389;2.04517828298131;31.5478766041092;-4.94688631965989
118;1.10141920071619;2.04517794384928;31.547877098053;-4.94689583717229
119;1.10141917521856;2.04517760471833;31.5478775919951;-4.94690535465971
120;1.101419149721;2.04517726558834;31.5478780859359;-4.94691487212569
121;1.10141912422343;2.04517692645837;31.5478785798768;-4.94692438959663
122;1.101419098726;2.04517658733044;31.5478790738145;-4.94693390701606
123;1.10141907322838;2.04517624819999;31.5478795677565;-4.94694342451221
124;1.10141904773098;2.04517590907263;31.5478800616937;-4.9469529419268
125;1.10141902223351;2.04517556994451;31.5478805556324;-4.94696245936822
126;1.10141899673612;2.04517523081755;31.5478810495692;-4.94697197678299
127;1.10141897123881;2.04517489169169;31.5478815435045;-4.94698149417239
128;1.10141894574148;2.04517455256568;31.5478820374401;-4.9469910115716
129;1.10141892024414;2.04517421343975;31.5478825313757;-4.94700052897388
130;1.10141889474685;2.04517387431452;31.5478830253105;-4.94701004636193
131;1.10141886924969;2.04517353519111;31.5478835192425;-4.94701956370475
132;1.10141884375248;2.04517319606722;31.5478840131755;-4.94702908106671
133;1.10141881825532;2.04517285694418;31.5478845071071;-4.94703859841055
134;1.10141879275815;2.045172517821;31.5478850010392;-4.94704811576355
135;1.101418767261;2.0451721786982;31.547885494971;-4.9470576331118
136;1.10141874176396;2.045171839577;31.5478859889002;-4.94706715042046
137;1.10141871626687;2.04517150045528;31.5478864828306;-4.9470766677494
138;1.10141869076989;2.0451711613351;31.5478869767585;-4.94708618504082
139;1.10141866527292;2.04517082221522;31.5478874706862;-4.94709570232906
140;1.10141863977596;2.04517048309554;31.5478879646136;-4.94710521961709
141;1.10141861427898;2.04517014397581;31.5478884585415;-4.94711473691265
142;1.10141858878214;2.04516980485797;31.5478889524662;-4.94712425416071
143;1.10141856328527;2.04516946573982;31.5478894463917;-4.94713377142292
144;1.10141853778848;2.04516912662281;31.5478899403156;-4.94714328865839
145;1.10141851229166;2.04516878750568;31.5478904342397;-4.9471528059032
146;1.10141848679489;2.04516844838916;31.5478909281631;-4.94716232313638
147;1.10141846129817;2.04516810927354;31.5478914220852;-4.9471718403494
148;1.10141843580147;2.04516777015822;31.547891916007;-4.94718135756014
149;1.10141841030478;2.04516743104326;31.5478924099283;-4.94719087476647
150;1.10141838480816;2.04516709192927;31.5478929038484;-4.94720039195115
151;1.10141835931156;2.04516675281562;31.547893397768;-4.94720990913155
152;1.101418333815;2.04516641370262;31.5478938916866;-4.94721942629919
153;1.10141830831839;2.04516607458915;31.5478943856064;-4.94722894348601
154;1.10141828282189;2.04516573547725;31.5478948795237;-4.94723846063418
155;1.10141825732546;2.04516539636635;31.5478953734394;-4.94724797776003
156;1.10141823182897;2.04516505725471;31.5478958673566;-4.94725749491208
157;1.10141820633256;2.04516471814435;31.5478963612719;-4.94726701203388
158;1.10141818083623;2.04516437903517;31.5478968551856;-4.94727652912783
159;1.10141815533974;2.04516403992396;31.5478973491025;-4.94728604628445
160;1.10141812984352;2.04516370081637;31.5478978430138;-4.94729556334522
161;1.10141810434721;2.04516336170778;31.5478983369268;-4.94730508043978
162;1.10141807885099;2.04516302260049;31.5478988308381;-4.94731459750305
163;1.10141805335467;2.04516268349196;31.5478993247515;-4.9473241146071
164;1.10141802785851;2.04516234438572;31.5478998186613;-4.94733363165224
165;1.10141800236234;2.04516200527949;31.5479003125714;-4.94734314870256
166;1.10141797686624;2.04516166617421;31.5479008064799;-4.94735266573189
167;1.10141795137011;2.04516132706868;31.5479013003891;-4.94736218277382
168;1.10141792587405;2.04516098796423;31.5479017942967;-4.9473716997913
169;1.10141790037804;2.04516064886055;31.5479022882033;-4.94738121679243
170;1.10141787488196;2.04516030975611;31.5479027821111;-4.94739073382049
171;1.10141784938605;2.0451599706539;31.5479032760157;-4.94740025079161
172;1.10141782389013;2.04515963155172;31.5479037699203;-4.94740976776743
173;1.10141779839416;2.04515929244901;31.5479042638259;-4.94741928476338
174;1.10141777289826;2.0451589533474;31.5479047577299;-4.94742880173476
175;1.10141774740253;2.04515861424814;31.5479052516304;-4.94743831864523
176;1.1014177219066;2.04515827514637;31.547905745535;-4.94744783563142
177;1.10141769641082;2.04515793604657;31.5479062394367;-4.94745735256842
178;1.10141767091509;2.04515759694774;31.5479067333368;-4.94746686948358
179;1.1014176454194;2.04515725784939;31.5479072272365;-4.94747638639131
180;1.10141761992366;2.04515691875056;31.5479077211371;-4.94748590331765
181;1.1014175944281;2.04515657965419;31.5479082150337;-4.94749542018069
182;1.1014175689324;2.04515624055613;31.5479087089334;-4.94750493709632
183;1.10141754343674;2.04515590145867;31.5479092028325;-4.94751445400102
184;1.10141751794115;2.04515556236241;31.5479096967295;-4.94752397087774
185;1.10141749244573;2.04515522326832;31.5479101906233;-4.947533487699
186;1.10141746695023;2.04515488417334;31.5479106845186;-4.94754300455078
187;1.10141744145473;2.04515454507851;31.5479111784139;-4.94755252140415
188;1.10141741595928;2.04515420598445;31.547911672308;-4.94756203824101
189;1.10141739046382;2.04515386689037;31.5479121662023;-4.94757155508408
190;1.1014173649685;2.04515352779829;31.5479126600937;-4.94758107187721
191;1.10141733947312;2.0451531887055;31.5479131539863;-4.94759058869518
192;1.10141731397782;2.04515284961391;31.5479136478774;-4.94760010548545
193;1.10141728848256;2.04515251052293;31.5479141417673;-4.9476096222638
194;1.1014172629873;2.04515217143215;31.5479146356573;-4.94761913904256
195;1.10141723749208;2.04515183234198;31.5479151295463;-4.94762865580984
196;1.1014172119969;2.0451514932524;31.5479156234348;-4.9476381725662
197;1.10141718650171;2.04515115416281;31.5479161173232;-4.94764768932781
198;1.10141716100661;2.04515081507453;31.5479166112098;-4.94765720605853
199;1.10141713551148;2.04515047598609;31.5479171050966;-4.9476667227992
200;1.1014171100164;2.04515013689834;31.547917598983;-4.94767623952631
201;1.10141708452138;2.04514979781151;31.5479180928675;-4.9476857562333
202;1.10141705902637;2.04514945872485;31.5479185867523;-4.94769527294099
203;1.10141703353142;2.04514911963918;31.5479190806353;-4.94770478962644
204;1.1014170080365;2.04514878055405;31.5479195745179;-4.94771430630246
205;1.1014169825416;2.0451484414692;31.5479200684;-4.94772382297607
206;1.10141695704673;2.04514810238499;31.5479205622814;-4.94773333963703
207;1.10141693155184;2.04514776330059;31.5479210561633;-4.94774285630884
208;1.10141690605703;2.04514742421728;31.5479215500435;-4.94775237295573
209;1.10141688056225;2.04514708513457;31.5479220439229;-4.94776188959185
210;1.10141685506756;2.04514674605311;31.5479225378005;-4.94777140619781
211;1.10141682957287;2.04514640697179;31.5479230316779;-4.94778092280601
212;1.1014168040781;2.04514606788956;31.5479235255571;-4.94779043944489
213;1.10141677858351;2.04514572880987;31.5479240194323;-4.94779995601839
214;1.10141675308883;2.04514538972904;31.5479245133095;-4.94780947262928
215;1.10141672759424;2.04514505064947;31.547925007185;-4.94781898921055
216;1.1014167020998;2.04514471157206;31.5479255010568;-4.94782850573702
217;1.10141667660525;2.0451443724933;31.5479259949314;-4.94783802230685
218;1.10141665111067;2.04514403341427;31.5479264888064;-4.94784753888975
219;1.10141662561624;2.04514369433744;31.547926982678;-4.94785705541585
220;1.10141660012183;2.04514335526083;31.5479274765494;-4.94786657194164
221;1.10141657462743;2.04514301618462;31.5479279704205;-4.94787608846206
222;1.1014165491331;2.04514267710933;31.5479284642901;-4.94788560496211
223;1.1014165236387;2.04514233803318;31.5479289581612;-4.94789512149175
224;1.10141649814436;2.04514199895811;31.5479294520309;-4.94790463799674
225;1.10141647265008;2.04514165988383;31.5479299458994;-4.94791415448548
226;1.10141644715586;2.04514132081052;31.5479304397663;-4.94792367095208
227;1.10141642166165;2.04514098173738;31.5479309336334;-4.94793318741959
228;1.10141639616749;2.04514064266519;31.5479314274992;-4.94794270386587
229;1.10141637067332;2.04514030359288;31.5479319213651;-4.94795222032147
230;1.10141634517923;2.04513996452167;31.5479324152295;-4.94796173675164
231;1.10141631968515;2.04513962545079;31.5479329090936;-4.94797125317845
232;1.10141629419107;2.04513928638007;31.5479334029576;-4.94798076960582
233;1.10141626869702;2.04513894730969;31.547933896821;-4.94799028602942
234;1.10141624320304;2.04513860824056;31.5479343906828;-4.94799980242383
235;1.10141621770912;2.0451382691722;31.5479348845434;-4.94800931880194
236;1.10141619221521;2.04513793010418;31.5479353784038;-4.94801883517608
237;1.10141616672128;2.04513759103597;31.5479358722644;-4.9480283515612
238;1.10141614122745;2.04513725196918;31.5479363661231;-4.94803786791204
239;1.10141611573366;2.04513691290316;31.5479368599805;-4.94804738424688
240;1.1014160902398;2.04513657383622;31.5479373538396;-4.94805690061326
241;1.10141606474599;2.04513623476998;31.547937847698;-4.94806641696538
242;1.10141603925224;2.04513589570486;31.5479383415545;-4.9480759332919
243;1.10141601375859;2.04513555664094;31.5479388354093;-4.94808544959007
244;1.10141598826491;2.04513521757693;31.5479393292645;-4.94809496589622
245;1.1014159627713;2.04513487851391;31.5479398231182;-4.94810448217989
246;1.10141593727764;2.04513453945037;31.5479403169728;-4.94811399848433
247;1.101415911784;2.04513420038716;31.5479408108272;-4.94812351478456
248;1.10141588629051;2.04513386132604;31.5479413046783;-4.94813303103199
249;1.10141586079699;2.04513352226469;31.5479417985301;-4.94814254729132
250;1.10141583530349;2.04513318320365;31.5479422923813;-4.94815206354754
251;1.10141580981005;2.04513284414361;31.5479427862313;-4.94816157978156
252;1.10141578431657;2.04513250508309;31.5479432800822;-4.94817109603463
253;1.10141575882323;2.04513216602462;31.5479437739298;-4.94818061223554
254;1.10141573332985;2.04513182696567;31.5479442677784;-4.94819012845596
255;1.10141570783651;2.04513148790735;31.5479447616263;-4.94819964466402
256;1.10141568234326;2.04513114885037;31.5479452554721;-4.94820916083999
257;1.10141565684999;2.04513080979323;31.5479457493182;-4.94821867702606
258;1.10141563135672;2.04513047073631;31.5479462431643;-4.94822819321165
259;1.10141560586355;2.04513013168068;31.5479467370085;-4.94823770936656
260;1.1014155803703;2.04512979262423;31.5479472308542;-4.94824722555003
261;1.10141555487723;2.04512945357019;31.5479477246959;-4.94825674167146
262;1.10141552938412;2.04512911451568;31.5479482185388;-4.94826625781185
263;1.10141550389103;2.04512877546169;31.5479487123811;-4.94827577394275
264;1.10141547839802;2.04512843640886;31.5479492062215;-4.9482852900471
265;1.10141545290495;2.04512809735527;31.5479497000634;-4.94829480617823
266;1.10141542741196;2.04512775830298;31.5479501939033;-4.94830432227833
267;1.10141540191904;2.04512741925166;31.5479506877418;-4.9483138383566
268;1.1014153764261;2.04512708020016;31.5479511815807;-4.9483233544453
269;1.1014153509332;2.04512674114927;31.5479516754189;-4.94833287052313
270;1.10141532544038;2.04512640209971;31.547952169255;-4.94834238656867
271;1.10141529994754;2.04512606304985;31.547952663092;-4.94835190262859
272;1.10141527445474;2.04512572400075;31.5479531569278;-4.94836141867285
273;1.10141524896201;2.04512538495262;31.547953650762;-4.94837093469546
274;1.10141522346929;2.04512504590469;31.5479541445963;-4.94838045071787
275;1.10141519797655;2.04512470685673;31.5479546384307;-4.9483899667469
276;1.10141517248391;2.04512436781016;31.5479551322632;-4.94839948274213
277;1.1014151469913;2.04512402876408;31.5479556260948;-4.94840899872954
278;1.10141512149867;2.04512368971792;31.5479561199268;-4.9484185147246
279;1.10141509600605;2.04512335067195;31.5479566137589;-4.94842803072018
280;1.10141507051355;2.04512301162775;31.547957107588;-4.94843754667139
281;1.101415045021;2.04512267258296;31.5479576014184;-4.94844706264443
282;1.10141501952859;2.04512233354005;31.5479580952459;-4.94845657857074
283;1.10141499403612;2.04512199449667;31.5479585890742;-4.94846609451565
284;1.10141496854368;2.04512165545368;31.5479590829021;-4.94847561045525
285;1.10141494305131;2.04512131641171;31.5479595767285;-4.94848512637177
286;1.10141491755892;2.04512097736967;31.5479600705553;-4.94849464229596
287;1.10141489206665;2.04512063832921;31.5479605643797;-4.94850415818167
288;1.10141486657432;2.0451202992881;31.5479610582053;-4.94851367409063
289;1.10141484108208;2.04511996024847;31.5479615520286;-4.94852318996377
290;1.10141481558981;2.04511962120842;31.5479620458528;-4.94853270585418
291;1.10141479009765;2.04511928216994;31.5479625396747;-4.94854222170654
292;1.1014147646055;2.04511894313173;31.547963033496;-4.94855173755615
293;1.10141473911342;2.04511860409461;31.5479635273161;-4.9485612533811
294;1.10141471362124;2.04511826505616;31.5479640211385;-4.94857076924882
295;1.1014146881292;2.04511792601976;31.5479645149577;-4.94858028506505
296;1.10141466263714;2.04511758698328;31.5479650087771;-4.94858980088909
297;1.10141463714514;2.04511724794763;31.5479655025954;-4.94859931669542
298;1.10141461165318;2.04511690891263;31.5479659964127;-4.94860883248884
299;1.1014145861613;2.04511656987884;31.5479664902284;-4.94861834825385
300;1.1014145606694;2.04511623084485;31.5479669840445;-4.94862786403026
301;1.10141453517743;2.04511589181004;31.5479674778621;-4.94863737983495
302;1.10141450968559;2.04511555277714;31.5479679716768;-4.94864689559183
303;1.10141448419379;2.04511521374492;31.5479684654905;-4.94865641133525
304;1.10141445870198;2.04511487471258;31.5479689593046;-4.94866592708747
305;1.10141443321023;2.04511453568118;31.5479694531174;-4.94867544281878
306;1.10141440771849;2.04511419665003;31.5479699469299;-4.94868495854922
307;1.10141438222682;2.04511385761993;31.547970440741;-4.9486944742556
308;1.10141435673515;2.04511351858993;31.5479709345519;-4.9487039899646
309;1.10141433124356;2.0451131795611;31.5479714283612;-4.94871350564599
310;1.10141430575193;2.04511284053186;31.5479719221714;-4.94872302134487
311;1.10141428026037;2.04511250150377;31.5479724159799;-4.94873253701698
312;1.10141425476879;2.04511216247535;31.5479729097889;-4.94874205270346
313;1.10141422927731;2.04511182344857;31.5479734035956;-4.94875156835
314;1.10141420378587;2.04511148442236;31.5479738974014;-4.94876108398599
315;1.10141417829443;2.04511114539615;31.5479743912074;-4.9487705996275
316;1.10141415280301;2.04511080637044;31.547974885013;-4.94878011526081
317;1.10141412731167;2.04511046734594;31.5479753788165;-4.94878963086551
318;1.10141410182025;2.04511012832033;31.5479758726222;-4.94879914650697
319;1.10141407632895;2.04510978929657;31.547976366425;-4.94880866210241
320;1.10141405083771;2.04510945027368;31.5479768602266;-4.94881817767848
321;1.10141402534643;2.0451091112504;31.5479773540289;-4.94882769327134
322;1.10141399985529;2.04510877222913;31.5479778478281;-4.94883720881352
323;1.10141397436405;2.04510843320648;31.5479783416298;-4.94884672439993
324;1.10141394887285;2.04510809418466;31.5479788354303;-4.94885623996877
325;1.10141392338179;2.04510775516466;31.5479793292279;-4.94886575549162
326;1.10141389789067;2.04510741614408;31.5479798230269;-4.94887527103659
327;1.1014138723996;2.04510707712436;31.5479803168245;-4.94888478656307
328;1.10141384690869;2.04510673810669;31.547980810619;-4.94889430203713
329;1.10141382141761;2.04510639908698;31.5479813044168;-4.94890381757469
330;1.1014137959266;2.0451060600683;31.5479817982133;-4.9489133330887
331;1.10141377043574;2.04510572105176;31.5479822920064;-4.94892284854827
332;1.10141374494479;2.04510538203416;31.5479827858015;-4.94893236404305
333;1.10141371945386;2.04510504301687;31.5479832795962;-4.9489418795351
334;1.10141369396303;2.04510470400098;31.5479837733889;-4.94895139499294
335;1.10141366847219;2.04510436498526;31.5479842671814;-4.94896091045214
336;1.10141364298144;2.04510402597074;31.547984760972;-4.94897042588269
337;1.10141361749073;2.0451036869568;31.547985254762;-4.94897994130295
338;1.10141359200007;2.04510334794371;31.5479857485508;-4.94898945670456
339;1.1014135665093;2.04510300892929;31.5479862423419;-4.9489989721491
340;1.10141354101872;2.0451026699175;31.5479867361288;-4.94900848752573
341;1.10141351552799;2.04510233090382;31.5479872299192;-4.94901800296054
342;1.10141349003749;2.04510199189322;31.5479877237045;-4.94902751831466
343;1.10141346454691;2.04510165288177;31.5479882174915;-4.94903703369818
344;1.10141343905638;2.04510131387112;31.5479887112773;-4.94904654906509
345;1.10141341356594;2.04510097486171;31.5479892050612;-4.94905606440296
346;1.10141338807544;2.04510063585169;31.5479896988463;-4.9490655797632
347;1.101413362585;2.04510029684252;31.5479901926304;-4.94907509510489
348;1.10141333709463;2.04509995783447;31.5479906864127;-4.94908461042153
349;1.10141331160429;2.0450996188269;31.5479911801944;-4.94909412572942
350;1.1014132861139;2.04509927981868;31.5479916739774;-4.94910364106128
351;1.10141326062356;2.04509894081144;31.5479921677589;-4.94911315637141
352;1.10141323513326;2.04509860180471;31.5479926615396;-4.94912267167288
353;1.10141320964304;2.04509826279912;31.5479931553188;-4.94913218694749
354;1.10141318415288;2.04509792379458;31.5479936490965;-4.94914170219899
355;1.10141315866271;2.04509758478995;31.5479941428745;-4.94915121745828
356;1.10141313317251;2.04509724578501;31.5479946366531;-4.94916073273198
357;1.10141310768241;2.04509690678153;31.5479951304295;-4.94917024796998
358;1.10141308219231;2.04509656777824;31.5479956242058;-4.94917976320841
359;1.10141305670231;2.04509622877628;31.5479961179803;-4.94918927841507
360;1.10141303121228;2.04509588977409;31.547996611755;-4.94919879363382
361;1.10141300572228;2.04509555077242;31.5479971055292;-4.94920830884345
362;1.1014129802323;2.04509521177108;31.547997599303;-4.94921782404928
363;1.1014129547424;2.04509487277099;31.5479980930751;-4.9492273392258
364;1.10141292925245;2.04509453377027;31.5479985868482;-4.94923685442554
365;1.10141290376271;2.04509419477258;31.5479990806167;-4.94924636954598
366;1.10141287827275;2.04509385577199;31.5479995743901;-4.94925588475326
367;1.10141285278293;2.04509351677346;31.5480000681602;-4.94926539990782
368;1.10141282729327;2.04509317777703;31.5480005619271;-4.9492749150094
369;1.1014128018035;2.04509283877938;31.5480010556962;-4.94928443015103
370;1.10141277631381;2.04509249978276;31.5480015494638;-4.94929394526903
371;1.10141275082409;2.04509216078598;31.5480020432316;-4.94930346039695
372;1.10141272533445;2.04509182179044;31.5480025369978;-4.9493129754959
373;1.10141269984483;2.0450914827951;31.5480030307638;-4.94932249059474
374;1.10141267435525;2.04509114380056;31.5480035245287;-4.94933200567661
375;1.1014126488657;2.04509080480652;31.5480040182929;-4.94934152075022
376;1.10141262337618;2.04509046581293;31.5480045120567;-4.94935103581712
377;1.10141259788668;2.04509012681975;31.5480050058198;-4.94936055087753
378;1.10141257239719;2.04508978782673;31.548005499583;-4.94937006593925
379;1.10141254690787;2.04508944883616;31.5480059933422;-4.94937958093786
380;1.10141252141841;2.04508910984392;31.5480064871044;-4.94938909598866
381;1.10141249592901;2.04508877085247;31.5480069808655;-4.94939861102314
382;1.10141247043973;2.04508843186279;31.5480074746239;-4.94940812601339
383;1.10141244495048;2.0450880928737;31.5480079683815;-4.94941764099279
384;1.10141241946119;2.04508775388399;31.5480084621401;-4.94942715599514
385;1.10141239397195;2.04508741489528;31.5480089558975;-4.94943667097518
386;1.1014123684828;2.0450870759077;31.5480094496532;-4.94944618592896
387;1.10141234299358;2.04508673691941;31.5480099434102;-4.94945570090825
388;1.10141231750442;2.04508639793205;31.5480104371659;-4.94946521586691
389;1.10141229201538;2.04508605894637;31.548010930919;-4.94947473078428
390;1.10141226652629;2.04508571996013;31.5480114246731;-4.94948424572263
391;1.10141224103718;2.0450853809737;31.5480119184277;-4.94949376067182
392;1.10141221554818;2.04508504198885;31.5480124121801;-4.94950327558231
393;1.10141219005921;2.04508470300462;31.5480129059315;-4.94951279048123
394;1.10141216457027;2.04508436402083;31.5480133996824;-4.94952230537315
395;1.10141213908132;2.04508402503699;31.5480138934335;-4.94953182027209
396;1.10141211359243;2.04508368605411;31.5480143871833;-4.94954133514986
397;1.10141208810357;2.04508334707173;31.5480148809323;-4.94955085001857
398;1.10141206261472;2.04508300808958;31.5480153746813;-4.94956036488707
399;1.10141203712595;2.04508266910867;31.5480158684283;-4.94956987972607
