t;x;u;c
10.6950319370537006;10.9990074624816074;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9990341478982234;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9990608029659427;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9990874580369109;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9991141131046142;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9991407681731168;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9991674232417260;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9991940783105697;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9992207333786034;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9992473884465287;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9992740435136458;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9993006985837418;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9993273536505018;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9993540087196902;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9993806637890934;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9994073188583847;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9994339739275624;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9994606289963794;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9994872840625142;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9995139391329246;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9995405942007523;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9995672492684413;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9995939043374023;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9996205594065817;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9996472144752975;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9996738695441518;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9997005246121642;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9997271796813649;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9997538347462012;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9997804898172227;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9998071448846684;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9998337999543452;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9998604550238035;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9998871100918993;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9999137651587606;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9999404202272011;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9999670752980272;0.0000000000000000;6.3095734448019387
10.6950319370537006;10.9999937303658797;0.0000000000000000;6.3095734448019387
