¹ point;t;r;R;L
3455;10.6871985415252;10.9079003388694;24.9438470184514;-5
3456;10.6871577357427;10.9074934267274;24.9228151069687;-5
3457;10.6871167020977;10.9070846738659;24.9017831954861;-5
3458;10.6870754391926;10.9066740711697;24.8807512840034;-5
3459;10.6870689492075;10.9066095582798;24.8774558082412;-5
3460;10.6870339649949;10.9062618597106;24.8597193725207;-5
3461;10.6869922394251;10.9058475306572;24.8386874610381;-5
3462;10.6869502803496;10.9054313241645;24.8176555495554;-5
3463;10.6869080863343;10.9050132309333;24.7966236380727;-5
3464;10.6868656559326;10.9045932415872;24.7755917265901;-5
3465;10.6868229876928;10.9041713467424;24.7545598151074;-5
3466;10.6868178221604;10.9041203253325;24.7520230904967;-5
3467;10.6867800963005;10.9037477443048;24.7335279036247;-5
3468;10.6867369480494;10.9033220106959;24.712495992142;-5
3469;10.6866935575385;10.90289434306;24.6914640806594;-5
3470;10.6866499232729;10.9024647317729;24.6704321691767;-5
3471;10.6866060437487;10.9020331671713;24.649400257694;-5
3472;10.6865635392786;10.9016155734987;24.6291397680125;-5
3473;10.686561922998;10.9015997103997;24.6283683462114;-5
3474;10.6865175484264;10.9011642101811;24.6073364347287;-5
3475;10.6864729240234;10.9007267273395;24.586304523246;-5
3476;10.6864280482437;10.9002872519963;24.5652726117634;-5
3477;10.6863829195291;10.8998457741947;24.5442407002807;-5
3478;10.6863375363161;10.8994022839752;24.523208788798;-5
3479;10.6863061059058;10.8990954727437;24.5087150717944;-5
3480;10.6862919319648;10.8989572150558;24.5021768773153;-5
3481;10.6862460351589;10.8985096712416;24.4811449658327;-5
3482;10.6861998790902;10.8980600847097;24.46011305435;-5
3483;10.6861534621477;10.8976084452348;24.4390811428673;-5
3484;10.6861067827114;10.8971547425601;24.4180492313847;-5
3485;10.6860598391496;10.8966989663633;24.397017319902;-5
3486;10.6860455136513;10.8965600303933;24.390625680226;-5
3487;10.6860126656835;10.8962415590699;24.3759854084193;-5
3488;10.6859651890859;10.8957816061386;24.3549534969367;-5
3489;10.6859174434007;10.8953195483804;24.333921585454;-5
3490;10.6858694269513;10.8948553752463;24.3128896739713;-5
3491;10.685821138049;10.894389076125;24.2918577624887;-5
3492;10.6857817965416;10.8940095907425;24.2748125692053;-5
3493;10.6857726018624;10.8939209778836;24.270825851006;-5
3494;10.6857237630591;10.8934503958465;24.2497939395233;-5
3495;10.6856746466684;10.8929776556469;24.2287620280406;-5
