t;x;u;c
10.3005449949824008;10.9990114887388337;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9990337533826672;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9990560058779430;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9990782583408127;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9991005108245119;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9991227633023421;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9991450157775805;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9991672682411874;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9991895207293577;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9992117732118686;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9992340256826058;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9992562781536538;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9992785306379179;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9993007831121261;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9993230355860714;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9993452880726679;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9993675405463680;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9993897930225550;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9994120455059168;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9994342979726749;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9994565504587261;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9994788029256156;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9995010554045667;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9995233078825070;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9995455603715655;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9995678128361245;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9995900653201382;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9996123178024234;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9996345702744431;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9996568227502625;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9996790752287001;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9997013277022972;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9997235801836215;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9997458326578794;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9997680851404347;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9997903376204356;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9998125900955177;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9998348425688768;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9998570950544750;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9998793475232226;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9999015999966208;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9999238524756446;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9999461049551943;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9999683574242528;0.0000000000000000;21.5443469003188355
10.3005449949824008;10.9999906099050726;0.0000000000000000;21.5443469003188355
